"movie_id","original_title","genre","runtime","vote_average","vote_count","title","budget","profit","year"
7443,"Chicken Run","Family",84,6.5,1150,"Chicken Run",45,179834564,2000
5966,"Along Came Polly","Comedy",90,5.8,773,"Along Came Polly",42,129963386,2004
5966,"Along Came Polly","Romance",90,5.8,773,"Along Came Polly",42,129963386,2004
11066,"Boomerang","Comedy",117,5.4,134,"Boomerang",40,30100000,1992
11066,"Boomerang","Romance",117,5.4,134,"Boomerang",40,30100000,1992
136795,"The Heat","Action",117,6.5,1575,"The Heat",43,115674180,2013
136795,"The Heat","Comedy",117,6.5,1575,"The Heat",43,115674180,2013
136795,"The Heat","Crime",117,6.5,1575,"The Heat",43,115674180,2013
8095,"Cleopatra","Drama",248,6.7,146,"Cleopatra",31.115,39885000,1963
8095,"Cleopatra","History",248,6.7,146,"Cleopatra",31.115,39885000,1963
8095,"Cleopatra","Romance",248,6.7,146,"Cleopatra",31.115,39885000,1963
87826,"Here Comes the Boom","Comedy",105,6,593,"Here Comes the Boom",0,73100172,2012
11560,"High Crimes","Drama",115,6.1,184,"High Crimes",42,21781810,2002
11560,"High Crimes","Mystery",115,6.1,184,"High Crimes",42,21781810,2002
11560,"High Crimes","Thriller",115,6.1,184,"High Crimes",42,21781810,2002
11560,"High Crimes","Crime",115,6.1,184,"High Crimes",42,21781810,2002
25189,"The Mirror Has Two Faces","Comedy",126,6.5,47,"The Mirror Has Two Faces",42,-4.2e+07,1996
25189,"The Mirror Has Two Faces","Drama",126,6.5,47,"The Mirror Has Two Faces",42,-4.2e+07,1996
25189,"The Mirror Has Two Faces","Romance",126,6.5,47,"The Mirror Has Two Faces",42,-4.2e+07,1996
2637,"The Mothman Prophecies","Drama",119,6.1,305,"The Mothman Prophecies",32,23157539,2002
2637,"The Mothman Prophecies","Horror",119,6.1,305,"The Mothman Prophecies",32,23157539,2002
2637,"The Mothman Prophecies","Mystery",119,6.1,305,"The Mothman Prophecies",32,23157539,2002
18480,"Brüno","Comedy",83,5.4,518,"Brüno",42,-4.2e+07,2009
709,"Licence to Kill","Adventure",133,5.9,541,"Licence to Kill",32,124167015,1989
709,"Licence to Kill","Action",133,5.9,541,"Licence to Kill",32,124167015,1989
709,"Licence to Kill","Thriller",133,5.9,541,"Licence to Kill",32,124167015,1989
49730,"Red Riding Hood","Fantasy",100,5.6,922,"Red Riding Hood",42,47162162,2011
49730,"Red Riding Hood","Thriller",100,5.6,922,"Red Riding Hood",42,47162162,2011
49730,"Red Riding Hood","Horror",100,5.6,922,"Red Riding Hood",42,47162162,2011
2749,"15 Minutes","Action",120,5.7,191,"15 Minutes",60,-3640020,2001
2749,"15 Minutes","Crime",120,5.7,191,"15 Minutes",60,-3640020,2001
2749,"15 Minutes","Thriller",120,5.7,191,"15 Minutes",60,-3640020,2001
9607,"Super Mario Bros.","Adventure",104,4,232,"Super Mario Bros.",48,-27084535,1993
9607,"Super Mario Bros.","Comedy",104,4,232,"Super Mario Bros.",48,-27084535,1993
9607,"Super Mario Bros.","Family",104,4,232,"Super Mario Bros.",48,-27084535,1993
9607,"Super Mario Bros.","Fantasy",104,4,232,"Super Mario Bros.",48,-27084535,1993
1830,"Lord of War","Crime",122,7,1335,"Lord of War",42,-17872105,2005
1830,"Lord of War","Drama",122,7,1335,"Lord of War",42,-17872105,2005
1830,"Lord of War","Thriller",122,7,1335,"Lord of War",42,-17872105,2005
79,"英雄","Drama",99,7.2,635,"Hero",31,146394432,2002
79,"英雄","Adventure",99,7.2,635,"Hero",31,146394432,2002
79,"英雄","Action",99,7.2,635,"Hero",31,146394432,2002
79,"英雄","History",99,7.2,635,"Hero",31,146394432,2002
54054,"One for the Money","Action",91,5.3,388,"One for the Money",40,-3106279,2012
54054,"One for the Money","Comedy",91,5.3,388,"One for the Money",40,-3106279,2012
54054,"One for the Money","Crime",91,5.3,388,"One for the Money",40,-3106279,2012
228967,"The Interview","Action",112,6.1,2304,"The Interview",44,-31657368,2014
228967,"The Interview","Comedy",112,6.1,2304,"The Interview",44,-31657368,2014
46528,"The Warrior's Way","Adventure",100,6.3,136,"The Warrior's Way",42,-30912431,2010
46528,"The Warrior's Way","Fantasy",100,6.3,136,"The Warrior's Way",42,-30912431,2010
46528,"The Warrior's Way","Action",100,6.3,136,"The Warrior's Way",42,-30912431,2010
46528,"The Warrior's Way","Western",100,6.3,136,"The Warrior's Way",42,-30912431,2010
46528,"The Warrior's Way","Thriller",100,6.3,136,"The Warrior's Way",42,-30912431,2010
27936,"Micmacs à tire-larigot","Action",100,6.8,148,"Micmacs",33,-1.9e+07,2009
27936,"Micmacs à tire-larigot","Comedy",100,6.8,148,"Micmacs",33,-1.9e+07,2009
27936,"Micmacs à tire-larigot","Crime",100,6.8,148,"Micmacs",33,-1.9e+07,2009
65,"8 Mile","Drama",110,6.8,1626,"8 Mile",41,1.74e+08,2002
280391,"Pourquoi j'ai pas mangé mon père","Adventure",100,5.3,125,"Why I Did (Not) Eat My Father",0,0,2015
280391,"Pourquoi j'ai pas mangé mon père","Comedy",100,5.3,125,"Why I Did (Not) Eat My Father",0,0,2015
280391,"Pourquoi j'ai pas mangé mon père","Animation",100,5.3,125,"Why I Did (Not) Eat My Father",0,0,2015
9476,"A Knight's Tale","Adventure",132,6.6,907,"A Knight's Tale",65,52487473,2001
9476,"A Knight's Tale","Drama",132,6.6,907,"A Knight's Tale",65,52487473,2001
9476,"A Knight's Tale","Romance",132,6.6,907,"A Knight's Tale",65,52487473,2001
9476,"A Knight's Tale","Action",132,6.6,907,"A Knight's Tale",65,52487473,2001
10610,"The Medallion","Thriller",88,5.3,281,"The Medallion",41,-4.1e+07,2003
10610,"The Medallion","Fantasy",88,5.3,281,"The Medallion",41,-4.1e+07,2003
10610,"The Medallion","Action",88,5.3,281,"The Medallion",41,-4.1e+07,2003
10610,"The Medallion","Comedy",88,5.3,281,"The Medallion",41,-4.1e+07,2003
745,"The Sixth Sense","Mystery",107,7.7,3147,"The Sixth Sense",40,632806292,1999
745,"The Sixth Sense","Thriller",107,7.7,3147,"The Sixth Sense",40,632806292,1999
745,"The Sixth Sense","Drama",107,7.7,3147,"The Sixth Sense",40,632806292,1999
49527,"Man on a Ledge","Action",102,6.2,925,"Man on a Ledge",42,4221189,2012
49527,"Man on a Ledge","Thriller",102,6.2,925,"Man on a Ledge",42,4221189,2012
49527,"Man on a Ledge","Crime",102,6.2,925,"Man on a Ledge",42,4221189,2012
73937,"The Big Year","Comedy",100,5.6,248,"The Big Year",41,-33551615,2011
1885,"The Karate Kid","Drama",126,6.9,891,"The Karate Kid",8,82815558,1984
168672,"American Hustle","Drama",138,6.8,2807,"American Hustle",40,211171807,2013
168672,"American Hustle","Crime",138,6.8,2807,"American Hustle",40,211171807,2013
18240,"The Proposal","Comedy",108,6.7,1804,"The Proposal",40,277375031,2009
18240,"The Proposal","Romance",108,6.7,1804,"The Proposal",40,277375031,2009
18240,"The Proposal","Drama",108,6.7,1804,"The Proposal",40,277375031,2009
10398,"Double Jeopardy","Crime",105,6.2,278,"Double Jeopardy",70,107841558,1999
10398,"Double Jeopardy","Drama",105,6.2,278,"Double Jeopardy",70,107841558,1999
10398,"Double Jeopardy","Mystery",105,6.2,278,"Double Jeopardy",70,107841558,1999
10398,"Double Jeopardy","Thriller",105,6.2,278,"Double Jeopardy",70,107841558,1999
165,"Back to the Future Part II","Adventure",108,7.4,3829,"Back to the Future Part II",40,2.92e+08,1989
165,"Back to the Future Part II","Comedy",108,7.4,3829,"Back to the Future Part II",40,2.92e+08,1989
165,"Back to the Future Part II","Family",108,7.4,3829,"Back to the Future Part II",40,2.92e+08,1989
165,"Back to the Future Part II","Science Fiction",108,7.4,3829,"Back to the Future Part II",40,2.92e+08,1989
240832,"Lucy","Action",89,6.3,5878,"Lucy",40,86546825,2014
240832,"Lucy","Science Fiction",89,6.3,5878,"Lucy",40,86546825,2014
216015,"Fifty Shades of Grey","Drama",125,5.2,3254,"Fifty Shades of Grey",40,531006128,2015
216015,"Fifty Shades of Grey","Romance",125,5.2,3254,"Fifty Shades of Grey",40,531006128,2015
216015,"Fifty Shades of Grey","Thriller",125,5.2,3254,"Fifty Shades of Grey",40,531006128,2015
12279,"Spy Kids 3-D: Game Over","Action",84,4.7,511,"Spy Kids 3-D: Game Over",38,159011982,2003
12279,"Spy Kids 3-D: Game Over","Adventure",84,4.7,511,"Spy Kids 3-D: Game Over",38,159011982,2003
12279,"Spy Kids 3-D: Game Over","Comedy",84,4.7,511,"Spy Kids 3-D: Game Over",38,159011982,2003
12279,"Spy Kids 3-D: Game Over","Family",84,4.7,511,"Spy Kids 3-D: Game Over",38,159011982,2003
12279,"Spy Kids 3-D: Game Over","Science Fiction",84,4.7,511,"Spy Kids 3-D: Game Over",38,159011982,2003
1645,"A Time to Kill","Crime",149,7,509,"A Time to Kill",40,112266007,1996
1645,"A Time to Kill","Drama",149,7,509,"A Time to Kill",40,112266007,1996
1645,"A Time to Kill","Thriller",149,7,509,"A Time to Kill",40,112266007,1996
11007,"Cheaper by the Dozen","Comedy",98,6,699,"Cheaper by the Dozen",40,150212113,2003
193756,"Lone Survivor","Action",121,7.4,1526,"Lone Survivor",40,109295601,2013
193756,"Lone Survivor","Drama",121,7.4,1526,"Lone Survivor",40,109295601,2013
193756,"Lone Survivor","Thriller",121,7.4,1526,"Lone Survivor",40,109295601,2013
193756,"Lone Survivor","War",121,7.4,1526,"Lone Survivor",40,109295601,2013
11287,"A League of Their Own","Comedy",128,6.7,354,"A League of Their Own",40,67458785,1992
259693,"The Conjuring 2","Horror",134,7,1949,"The Conjuring 2",40,280170008,2016
37799,"The Social Network","Drama",120,7.1,3391,"The Social Network",40,184920315,2010
10184,"He's Just Not That Into You","Comedy",129,6.2,959,"He's Just Not That Into You",40,137259441,2009
10184,"He's Just Not That Into You","Romance",129,6.2,959,"He's Just Not That Into You",40,137259441,2009
10184,"He's Just Not That Into You","Drama",129,6.2,959,"He's Just Not That Into You",40,137259441,2009
4257,"Scary Movie 4","Comedy",83,5.3,750,"Scary Movie 4",45,133262620,2006
4234,"Scream 3","Horror",116,5.7,736,"Scream 3",40,121834276,2000
4234,"Scream 3","Mystery",116,5.7,736,"Scream 3",40,121834276,2000
196,"Back to the Future Part III","Adventure",118,7.1,2900,"Back to the Future Part III",40,204527583,1990
196,"Back to the Future Part III","Comedy",118,7.1,2900,"Back to the Future Part III",40,204527583,1990
196,"Back to the Future Part III","Family",118,7.1,2900,"Back to the Future Part III",40,204527583,1990
196,"Back to the Future Part III","Science Fiction",118,7.1,2900,"Back to the Future Part III",40,204527583,1990
257091,"Get Hard","Comedy",100,5.9,944,"Get Hard",40,71811453,2015
6114,"Dracula","Romance",128,7.1,1056,"Dracula",40,175862692,1992
6114,"Dracula","Horror",128,7.1,1056,"Dracula",40,175862692,1992
24803,"Julie & Julia","Romance",123,6.6,560,"Julie & Julia",40,89540499,2009
24803,"Julie & Julia","Drama",123,6.6,560,"Julie & Julia",40,89540499,2009
109410,"42","Drama",128,6.8,787,"42",40,55020213,2013
1213,"The Talented Mr. Ripley","Thriller",139,7,767,"The Talented Mr. Ripley",40,88798265,1999
1213,"The Talented Mr. Ripley","Crime",139,7,767,"The Talented Mr. Ripley",40,88798265,1999
1213,"The Talented Mr. Ripley","Drama",139,7,767,"The Talented Mr. Ripley",40,88798265,1999
100042,"Dumb and Dumber To","Comedy",110,5.4,1127,"Dumb and Dumber To",40,129837010,2014
9036,"Eight Below","Adventure",120,6.7,542,"Eight Below",40,80455994,2006
9036,"Eight Below","Drama",120,6.7,542,"Eight Below",40,80455994,2006
9036,"Eight Below","Family",120,6.7,542,"Eight Below",40,80455994,2006
257211,"The Intern","Comedy",121,7.1,1881,"The Intern",35,159564672,2015
323675,"Ride Along 2","Action",102,6.1,555,"Ride Along 2",40,84827316,2016
323675,"Ride Along 2","Comedy",102,6.1,555,"Ride Along 2",40,84827316,2016
9361,"The Last of the Mohicans","Action",112,7.1,732,"The Last of the Mohicans",40,35505856,1992
9361,"The Last of the Mohicans","Adventure",112,7.1,732,"The Last of the Mohicans",40,35505856,1992
9361,"The Last of the Mohicans","Drama",112,7.1,732,"The Last of the Mohicans",40,35505856,1992
9361,"The Last of the Mohicans","History",112,7.1,732,"The Last of the Mohicans",40,35505856,1992
9361,"The Last of the Mohicans","Romance",112,7.1,732,"The Last of the Mohicans",40,35505856,1992
9361,"The Last of the Mohicans","War",112,7.1,732,"The Last of the Mohicans",40,35505856,1992
1677,"Ray","Drama",152,7.2,467,"Ray",40,84731534,2004
1677,"Ray","Music",152,7.2,467,"Ray",40,84731534,2004
187,"Sin City","Action",124,7.2,2691,"Sin City",40,118733820,2005
187,"Sin City","Thriller",124,7.2,2691,"Sin City",40,118733820,2005
187,"Sin City","Crime",124,7.2,2691,"Sin City",40,118733820,2005
7461,"Vantage Point","Drama",90,6.2,716,"Vantage Point",40,111161491,2008
7461,"Vantage Point","Action",90,6.2,716,"Vantage Point",40,111161491,2008
7461,"Vantage Point","Thriller",90,6.2,716,"Vantage Point",40,111161491,2008
7461,"Vantage Point","Crime",90,6.2,716,"Vantage Point",40,111161491,2008
16538,"I Love You, Man","Comedy",105,6.5,515,"I Love You, Man",41,50636986,2009
9889,"Shallow Hal","Comedy",114,5.7,731,"Shallow Hal",40,101069860,2001
9889,"Shallow Hal","Romance",114,5.7,731,"Shallow Hal",40,101069860,2001
820,"JFK","Drama",189,7.5,502,"JFK",40,165405498,1991
820,"JFK","Thriller",189,7.5,502,"JFK",40,165405498,1991
820,"JFK","History",189,7.5,502,"JFK",40,165405498,1991
11565,"Big Momma's House 2","Comedy",99,5.4,371,"Big Momma's House 2",40,98259062,2006
11565,"Big Momma's House 2","Crime",99,5.4,371,"Big Momma's House 2",40,98259062,2006
6073,"The Mexican","Action",123,5.8,441,"The Mexican",57,90845033,2001
6073,"The Mexican","Comedy",123,5.8,441,"The Mexican",57,90845033,2001
6073,"The Mexican","Crime",123,5.8,441,"The Mexican",57,90845033,2001
6073,"The Mexican","Romance",123,5.8,441,"The Mexican",57,90845033,2001
16996,"17 Again","Comedy",102,6.1,1350,"17 Again",20,116267476,2009
193610,"The Other Woman","Comedy",109,6.2,1437,"The Other Woman",40,156781193,2014
193610,"The Other Woman","Romance",109,6.2,1437,"The Other Woman",40,156781193,2014
19912,"The Final Destination","Horror",82,5.4,831,"The Final Destination",40,146167139,2009
19912,"The Final Destination","Mystery",82,5.4,831,"The Final Destination",40,146167139,2009
296098,"Bridge of Spies","Thriller",141,7.2,2583,"Bridge of Spies",40,125478348,2015
296098,"Bridge of Spies","Drama",141,7.2,2583,"Bridge of Spies",40,125478348,2015
8007,"Behind Enemy Lines","Action",106,6,457,"Behind Enemy Lines",40,51753202,2001
8007,"Behind Enemy Lines","Drama",106,6,457,"Behind Enemy Lines",40,51753202,2001
8007,"Behind Enemy Lines","Thriller",106,6,457,"Behind Enemy Lines",40,51753202,2001
8007,"Behind Enemy Lines","War",106,6,457,"Behind Enemy Lines",40,51753202,2001
32823,"Get Him to the Greek","Comedy",109,5.9,612,"Get Him to the Greek",40,50029656,2010
4380,"Shall We Dance?","Drama",107,5.9,297,"Shall We Dance?",50,120128460,2004
4380,"Shall We Dance?","Romance",107,5.9,297,"Shall We Dance?",50,120128460,2004
4380,"Shall We Dance?","Comedy",107,5.9,297,"Shall We Dance?",50,120128460,2004
11551,"Small Soldiers","Comedy",110,6.2,511,"Small Soldiers",40,14682547,1998
11551,"Small Soldiers","Adventure",110,6.2,511,"Small Soldiers",40,14682547,1998
11551,"Small Soldiers","Fantasy",110,6.2,511,"Small Soldiers",40,14682547,1998
11551,"Small Soldiers","Science Fiction",110,6.2,511,"Small Soldiers",40,14682547,1998
11551,"Small Soldiers","Action",110,6.2,511,"Small Soldiers",40,14682547,1998
10336,"Spawn","Action",96,5,336,"Spawn",40,47840042,1997
10336,"Spawn","Adventure",96,5,336,"Spawn",40,47840042,1997
10336,"Spawn","Fantasy",96,5,336,"Spawn",40,47840042,1997
10336,"Spawn","Horror",96,5,336,"Spawn",40,47840042,1997
10336,"Spawn","Science Fiction",96,5,336,"Spawn",40,47840042,1997
10336,"Spawn","Thriller",96,5,336,"Spawn",40,47840042,1997
11362,"The Count of Monte Cristo","Action",131,7.3,453,"The Count of Monte Cristo",35,40395048,2002
11362,"The Count of Monte Cristo","Adventure",131,7.3,453,"The Count of Monte Cristo",35,40395048,2002
11362,"The Count of Monte Cristo","Drama",131,7.3,453,"The Count of Monte Cristo",35,40395048,2002
11362,"The Count of Monte Cristo","Thriller",131,7.3,453,"The Count of Monte Cristo",35,40395048,2002
50348,"The Lincoln Lawyer","Crime",119,7,902,"The Lincoln Lawyer",40,45412898,2011
50348,"The Lincoln Lawyer","Drama",119,7,902,"The Lincoln Lawyer",40,45412898,2011
50348,"The Lincoln Lawyer","Thriller",119,7,902,"The Lincoln Lawyer",40,45412898,2011
48138,"Unknown","Action",113,6.5,1265,"Unknown",30,100786397,2011
48138,"Unknown","Mystery",113,6.5,1265,"Unknown",30,100786397,2011
48138,"Unknown","Thriller",113,6.5,1265,"Unknown",30,100786397,2011
1124,"The Prestige","Drama",130,8,4391,"The Prestige",40,69676311,2006
1124,"The Prestige","Mystery",130,8,4391,"The Prestige",40,69676311,2006
1124,"The Prestige","Thriller",130,8,4391,"The Prestige",40,69676311,2006
227159,"Horrible Bosses 2","Comedy",108,6.1,1536,"Horrible Bosses 2",42,65670357,2014
68179,"Escape from Planet Earth","Animation",89,5.7,332,"Escape from Planet Earth",40,34597643,2013
68179,"Escape from Planet Earth","Comedy",89,5.7,332,"Escape from Planet Earth",40,34597643,2013
68179,"Escape from Planet Earth","Adventure",89,5.7,332,"Escape from Planet Earth",40,34597643,2013
68179,"Escape from Planet Earth","Family",89,5.7,332,"Escape from Planet Earth",40,34597643,2013
68179,"Escape from Planet Earth","Science Fiction",89,5.7,332,"Escape from Planet Earth",40,34597643,2013
1579,"Apocalypto","Action",139,7.3,1221,"Apocalypto",40,80175290,2006
1579,"Apocalypto","Adventure",139,7.3,1221,"Apocalypto",40,80175290,2006
1579,"Apocalypto","Drama",139,7.3,1221,"Apocalypto",40,80175290,2006
1579,"Apocalypto","Thriller",139,7.3,1221,"Apocalypto",40,80175290,2006
708,"The Living Daylights","Action",130,6.2,440,"The Living Daylights",40,151185897,1987
708,"The Living Daylights","Adventure",130,6.2,440,"The Living Daylights",40,151185897,1987
708,"The Living Daylights","Thriller",130,6.2,440,"The Living Daylights",40,151185897,1987
34851,"Predators","Action",107,6,1206,"Predators",40,86248813,2010
34851,"Predators","Science Fiction",107,6,1206,"Predators",40,86248813,2010
34851,"Predators","Adventure",107,6,1206,"Predators",40,86248813,2010
34851,"Predators","Thriller",107,6,1206,"Predators",40,86248813,2010
9930,"Legal Eagles","Comedy",116,5.8,51,"Legal Eagles",0,0,1986
9930,"Legal Eagles","Crime",116,5.8,51,"Legal Eagles",0,0,1986
9930,"Legal Eagles","Drama",116,5.8,51,"Legal Eagles",0,0,1986
9930,"Legal Eagles","Romance",116,5.8,51,"Legal Eagles",0,0,1986
9930,"Legal Eagles","Thriller",116,5.8,51,"Legal Eagles",0,0,1986
1586,"Secret Window","Thriller",96,6.4,972,"Secret Window",40,52913171,2004
1586,"Secret Window","Mystery",96,6.4,972,"Secret Window",40,52913171,2004
2044,"The Lake House","Romance",99,6.5,670,"The Lake House",40,74830111,2006
2044,"The Lake House","Drama",99,6.5,670,"The Lake House",40,74830111,2006
2044,"The Lake House","Mystery",99,6.5,670,"The Lake House",40,74830111,2006
9913,"The Skeleton Key","Drama",104,6.4,573,"The Skeleton Key",43,48974818,2005
9913,"The Skeleton Key","Horror",104,6.4,573,"The Skeleton Key",43,48974818,2005
9913,"The Skeleton Key","Mystery",104,6.4,573,"The Skeleton Key",43,48974818,2005
9913,"The Skeleton Key","Thriller",104,6.4,573,"The Skeleton Key",43,48974818,2005
71864,"The Odd Life of Timothy Green","Fantasy",105,6.5,386,"The Odd Life of Timothy Green",0,51854875,2012
71864,"The Odd Life of Timothy Green","Drama",105,6.5,386,"The Odd Life of Timothy Green",0,51854875,2012
71864,"The Odd Life of Timothy Green","Comedy",105,6.5,386,"The Odd Life of Timothy Green",0,51854875,2012
71864,"The Odd Life of Timothy Green","Family",105,6.5,386,"The Odd Life of Timothy Green",0,51854875,2012
10761,"Made of Honor","Comedy",101,6,394,"Made of Honor",40,44601681,2008
10761,"Made of Honor","Romance",101,6,394,"Made of Honor",40,44601681,2008
209451,"Jersey Boys","Music",134,6.8,255,"Jersey Boys",40,27347013,2014
209451,"Jersey Boys","Drama",134,6.8,255,"Jersey Boys",40,27347013,2014
11975,"The Rainmaker","Drama",135,6.7,235,"The Rainmaker",40,5916769,1997
11975,"The Rainmaker","Crime",135,6.7,235,"The Rainmaker",40,5916769,1997
11975,"The Rainmaker","Thriller",135,6.7,235,"The Rainmaker",40,5916769,1997
4970,"Gothika","Horror",98,5.8,629,"Gothika",40,101591324,2003
4970,"Gothika","Thriller",98,5.8,629,"Gothika",40,101591324,2003
11831,"Amistad","Drama",155,6.8,316,"Amistad",36,3.8e+07,1997
11831,"Amistad","History",155,6.8,316,"Amistad",36,3.8e+07,1997
11831,"Amistad","Mystery",155,6.8,316,"Amistad",36,3.8e+07,1997
9096,"Medicine Man","Adventure",106,5.8,114,"Medicine Man",40,-4e+07,1992
440,"Aliens vs Predator: Requiem","Fantasy",94,4.9,740,"Aliens vs Predator: Requiem",40,1797066,2007
440,"Aliens vs Predator: Requiem","Action",94,4.9,740,"Aliens vs Predator: Requiem",40,1797066,2007
440,"Aliens vs Predator: Requiem","Science Fiction",94,4.9,740,"Aliens vs Predator: Requiem",40,1797066,2007
440,"Aliens vs Predator: Requiem","Thriller",94,4.9,740,"Aliens vs Predator: Requiem",40,1797066,2007
440,"Aliens vs Predator: Requiem","Horror",94,4.9,740,"Aliens vs Predator: Requiem",40,1797066,2007
11011,"Ri¢hie Ri¢h","Comedy",95,5.4,415,"Ri¢hie Ri¢h",40,-4e+07,1994
11011,"Ri¢hie Ri¢h","Family",95,5.4,415,"Ri¢hie Ri¢h",40,-4e+07,1994
10641,"Autumn in New York","Drama",103,5.7,135,"Autumn in New York",65,-6.5e+07,2000
10641,"Autumn in New York","Romance",103,5.7,135,"Autumn in New York",65,-6.5e+07,2000
11172,"Music and Lyrics","Comedy",96,6.2,554,"Music and Lyrics",40,105896422,2007
11172,"Music and Lyrics","Music",96,6.2,554,"Music and Lyrics",40,105896422,2007
11172,"Music and Lyrics","Romance",96,6.2,554,"Music and Lyrics",40,105896422,2007
39513,"Paul","Adventure",104,6.5,1789,"Paul",40,57552050,2011
39513,"Paul","Comedy",104,6.5,1789,"Paul",40,57552050,2011
39513,"Paul","Science Fiction",104,6.5,1789,"Paul",40,57552050,2011
82687,"The Guilt Trip","Comedy",95,5.4,284,"The Guilt Trip",40,1863726,2012
41446,"Scream 4","Horror",111,6.1,902,"Scream 4",40,57138686,2011
41446,"Scream 4","Mystery",111,6.1,902,"Scream 4",40,57138686,2011
8224,"8MM","Thriller",123,6.1,474,"8MM",40,56618699,1999
8224,"8MM","Crime",123,6.1,474,"8MM",40,56618699,1999
8224,"8MM","Mystery",123,6.1,474,"8MM",40,56618699,1999
10537,"The Doors","Drama",140,6.7,275,"The Doors",38,-3583107,1991
10537,"The Doors","Music",140,6.7,275,"The Doors",38,-3583107,1991
225886,"Sex Tape","Comedy",97,5.3,1695,"Sex Tape",40,86069509,2014
10385,"Hanging Up","Comedy",94,5,40,"Hanging Up",40,-3962091,2000
10385,"Hanging Up","Drama",94,5,40,"Hanging Up",40,-3962091,2000
55779,"Final Destination 5","Horror",92,5.9,866,"Final Destination 5",47,110887643,2011
55779,"Final Destination 5","Mystery",92,5.9,866,"Final Destination 5",47,110887643,2011
10154,"Mickey Blue Eyes","Comedy",102,5.3,140,"Mickey Blue Eyes",0,0,1999
10154,"Mickey Blue Eyes","Crime",102,5.3,140,"Mickey Blue Eyes",0,0,1999
10154,"Mickey Blue Eyes","Romance",102,5.3,140,"Mickey Blue Eyes",0,0,1999
10647,"Pay It Forward","Drama",122,7,432,"Pay It Forward",40,15707411,2000
10647,"Pay It Forward","Romance",122,7,432,"Pay It Forward",40,15707411,2000
11431,"Fever Pitch","Comedy",103,5.9,182,"Fever Pitch",30,20451307,2005
11431,"Fever Pitch","Drama",103,5.9,182,"Fever Pitch",30,20451307,2005
11431,"Fever Pitch","Romance",103,5.9,182,"Fever Pitch",30,20451307,2005
8457,"Drillbit Taylor","Comedy",102,5.5,275,"Drillbit Taylor",40,-4e+07,2008
188161,"A Million Ways to Die in the West","Comedy",116,5.8,1468,"A Million Ways to Die in the West",0,0,2014
188161,"A Million Ways to Die in the West","Western",116,5.8,1468,"A Million Ways to Die in the West",0,0,2014
8850,"The Shadow","Adventure",108,5.4,138,"The Shadow",25,23063435,1994
8850,"The Shadow","Fantasy",108,5.4,138,"The Shadow",25,23063435,1994
8850,"The Shadow","Action",108,5.4,138,"The Shadow",25,23063435,1994
8850,"The Shadow","Thriller",108,5.4,138,"The Shadow",25,23063435,1994
8850,"The Shadow","Science Fiction",108,5.4,138,"The Shadow",25,23063435,1994
64685,"Extremely Loud & Incredibly Close","Drama",129,6.9,708,"Extremely Loud & Incredibly Close",40,15247881,2011
38357,"Morning Glory","Comedy",102,6.1,412,"Morning Glory",40,18785180,2010
38357,"Morning Glory","Drama",102,6.1,412,"Morning Glory",40,18785180,2010
38357,"Morning Glory","Romance",102,6.1,412,"Morning Glory",40,18785180,2010
10060,"Get Rich or Die Tryin'","Drama",117,6.3,186,"Get Rich or Die Tryin'",40,6442528,2005
11398,"The Art of War","Crime",117,5.6,135,"The Art of War",40,-9800895,2000
11398,"The Art of War","Action",117,5.6,135,"The Art of War",40,-9800895,2000
11398,"The Art of War","Adventure",117,5.6,135,"The Art of War",40,-9800895,2000
1833,"Rent","Drama",135,6.7,155,"Rent",40,-8329380,2005
1833,"Rent","Romance",135,6.7,155,"Rent",40,-8329380,2005
10391,"Bless the Child","Drama",107,4.9,71,"Bless the Child",40,-4e+07,2000
10391,"Bless the Child","Horror",107,4.9,71,"Bless the Child",40,-4e+07,2000
10391,"Bless the Child","Thriller",107,4.9,71,"Bless the Child",40,-4e+07,2000
10391,"Bless the Child","Crime",107,4.9,71,"Bless the Child",40,-4e+07,2000
8970,"The Out-of-Towners","Comedy",90,5,45,"The Out-of-Towners",75,-4.6e+07,1999
9306,"The Island of Dr. Moreau","Fantasy",96,4.6,147,"The Island of Dr. Moreau",40,9627779,1996
9306,"The Island of Dr. Moreau","Horror",96,4.6,147,"The Island of Dr. Moreau",40,9627779,1996
9306,"The Island of Dr. Moreau","Science Fiction",96,4.6,147,"The Island of Dr. Moreau",40,9627779,1996
11370,"The Musketeer","Action",104,5.2,56,"The Musketeer",40,-12946185,2001
11370,"The Musketeer","Adventure",104,5.2,56,"The Musketeer",40,-12946185,2001
11370,"The Musketeer","Drama",104,5.2,56,"The Musketeer",40,-12946185,2001
12184,"The Other Boleyn Girl","Drama",115,6.4,477,"The Other Boleyn Girl",35,-3.5e+07,2008
1921,"Sweet November","Drama",119,6.4,278,"Sweet November",40,25754228,2001
1921,"Sweet November","Romance",119,6.4,278,"Sweet November",40,25754228,2001
1683,"The Reaping","Horror",99,5.4,205,"The Reaping",40,22771059,2007
203,"Mean Streets","Drama",110,7.2,345,"Mean Streets",0.5,2500000,1973
203,"Mean Streets","Crime",110,7.2,345,"Mean Streets",0.5,2500000,1973
11858,"Renaissance Man","Comedy",128,5.9,81,"Renaissance Man",40,-15667676,1994
11858,"Renaissance Man","War",128,5.9,81,"Renaissance Man",40,-15667676,1994
62835,"Colombiana","Action",108,6.5,824,"Colombiana",40,20965854,2011
